text,label,source
@user You tried to spazz out on me too whore for waking your narcoleptic ass up 🤔,1,twitter
Tryin to send that bitch back to her maker and if you got a daughter older than 15 I'ma rape her Take her... right there in front of you DMX,1,twitter
Protests have been ongoing in #Bangladesh #refugee camps against repatriate of #Rohingya who fled deadly persecution in #Myanmar @user @user @user @user @user @user @user,0,twitter
"@user She has done great harm to Country by facilitating Muslims migration from Bangladesh,Nepal etc",1,twitter
Ebola heroes to protest over migrants being denied NHS healthcare,0,twitter
'Cunt again? It was odd how men like Suggs used that word to demean women when it was the only part of a woman they valued.',0,twitter
ðŸ‡ªðŸ‡¸Spain: 'Spain sets up migrant command center amid summer surge in arrivals'Very disappointed in that great country. They are actively giving away their country.,1,twitter
"Machete-Wielding Nigerians Wage War In Italian City :Blood flows in the streets of Ferrara, Italy, as Nigerian migrants wage war with machetes, axes and knives, local media reports",1,twitter
"@user Yes, why didn't Hussein take care of #NoDACA instead of unlawful keep it going, allow illegal aliens to pour into USA bringing Muslims in the middle of the night. Called ISIS ""ISIL"" take pallets of CASH to our enemies, Trevon could be my s",1,twitter
Did you know?Government statistics of crimes committed by illegalsIllegals comprise 7% of populationIllegals account for72% of all drug possession33& of all money laundering29% of all drug trafficking22% of all federal murders18%of all frauds#NODACA,1,twitter
"How every man saying not all men, but every woman been sexually assaulted....",0,twitter
Why “Undocumented Immigrant” is Wrong: via @user #IllegalAliens,0,twitter
"@user I'd curse the person who called them a slut, call them a cunt and tell them to leave them alone.",0,twitter
He was born in the former Soviet Union and has lived the American dream. Now Russian immigrant Dimitri Shein is seeking the Democratic nod for a US House seat in Alaska.,0,twitter
@user @user Revenge on Kieran why because he has found real love with some one else. Possessions can be replaced.Showing your true colours at last. What you have put y0ur exes through your children through your poor mum. STD ALERT get checked guys,0,twitter
"So what we're saying Cathy .... is White Genocide is a crime, not a policy optionPolish MP: Our country is safe because we did not accept illegal immigrantshttps://t.co/LGn8JaAHftAccess to White people is not a human righthttps://t.co/c0gHvd6iMB",1,twitter
Dems are fighting like Hell for illegal immigrants invaders Now look what has happened to this little 11 year old child. Dems you should resign from office now. You hate America and us Americans #MAGA,0,twitter
"When a person applies for assistance, Department of Health and Human Services reviews application and either grants or denies this assistance. If ""immigrants"" are using the  ""welfare"" they were granted... Did the @user put #logic in a cage too?",0,twitter
"Unlike that useless Obama, President Trump reinstates Iran sanctions, slams 'horrible' nuclear deal President Trump on Monday renewed sanctions on Iran as he followed through on vows to unravel the Obama-era nuclear deal with Tehran.",0,twitter
@user I wouldn't put my wm on it if I didn't,0,twitter
When someone takes a post too seriously and writes an essay in the comments,0,twitter
Ima end up fighting this bitch fr !! You getting on my nerves lil hoe !!,1,twitter
Scum bag piece of trash. #BUILDTHATWALL,1,twitter
🤤I need a bitch thats gon pay all my bills I don’t like broke women 🤢🚮😷🚮🤧,1,twitter
"By making it a Muslim man's right to rape non -Muslim women and children. Normalize it, and remove the outrage.",1,twitter
I guess i was a cunt to a woman who was flirting with our married friend (wife is put of town.) She knows he is married etc.. Good.,0,twitter
Looooooooool I can’t believe ‘BEN WOTTS’ aka dick head fuck boy send me a pic of his hairy ass hole n asked me to peg him.. weird cunt 🤣🤣🤣,0,twitter
#FridayMotivation #MAGA #BuildThatWall Barack Obama: We cant just put walls up all around America. Walls dont keep out threats like terrorism or disease.Reality:,1,twitter
"What about the Tibetan, Burmese, Tamil, Chakma, etc refugees in India? What about the Baluchs (Originally from Baluchistan, Pakistan), who are staying in the Muslim dominated Mumbra area in the Mumbai Metropolitan Region?There should be an equal law for all the Indians, isn't?",0,twitter
How coffee grounds turned firewood could be a lifeline for refugees,0,twitter
#BuildThatWall #Meritbased get the ILLEGAL situation under control. ILLEGAL is ILLEGAL. #MAGA #AMERICAFIRST #BacktheBlue #ICE #Respect,1,twitter
bro gay marriage is legal now that means if one of my friends is ever an illegal immigrant then all we gotta do is get married and they'll get their papers,0,twitter
@user in this full length fur coat calling this girl a whore 😂😂😂😂 bad bitch,1,twitter
"Italy says France, Malta agreed to host some rescued migrants",0,twitter
@user But how can they be raped if no men are there to rape them?,1,twitter
"@user I won't deny someone right to be a anchovy kunt eater if that's what they want, but don't think you will…",0,twitter
"These hysterical women would benefit from listening to @user Women should learn to control their emotional, irrational female side the way men have learned to control their aggressive, sexual nature. Men are quite obviously the more evolved of the sexes in this regard.",1,twitter
"@user Can you please stfu and stop lecturing your colleagues, you sound like someone doing a fake lady plantation owner accent. Pussy.",0,twitter
"Yes, the MSM and others would have us believe that no refugees have committed any crimes--but the evidence is...",1,twitter
"THIS makes me cry and yet we still let them in, TRUMP is trying to STOP THEM but the Demoncrates are trying to stop him. #TRUMPHASMYVOTEIN2020!!! Let's go Trump!!! #BUILDTHATWALL #KICKTHEMOUT #STOPTHEMNOW!!!!",1,twitter
More than 600 migrants force entry into Spain's African exclave of Ceuta,0,twitter
"Certain immigrant groups create the same problems wherever they go, London, New York or Melbourne, yet we are told we are all the same, race doesn't matter &amp; millions of them won't change our societies.  Apart from anything else we are being asked to suspend our belief in reality",1,twitter
"@user @user Citizens across Europe need the right to bare arms. As you do in America, no doubt if a mob of migrants were doing this on American soil they would be shot dead. Europe has grown soft and we are now paying the price",1,twitter
"In solidarity, Germany to take in 50 migrants rescued in Med",0,twitter
“The Spanish authorities have here made their priorities clear. They would rather inundate their nation with Muslim migrants — from this ship that was rejected by Italy’s new patriotic government — rather than take care of their own people.”,1,twitter
Immigrants convicted of felonies and serious misdemeanors should be subject to citizen revocation and deportation. Why are we keeping criminals here?,1,twitter
It's the drugs pouring across our southern border that is killing our children and young people.#BuildThatWall @user,1,twitter
When I look at the shit that I post...,0,twitter
"O = traitor, when is he going to prison finally for all of his crimes against the American public ??????????????????? @user @user #BuildTheWall #LockThemUp #EndDACA now !!!",1,twitter
"Black catolic bishops are against their pope Franciscus. They dont want to loose their sheep, which like to go to Europe as refugees. In the meantime hypocrises Franciscus pray and dont open the St.Petersdom for refugees to stay.",1,twitter
Hungary is best. Never Hungary will accept refugees in their homeland. Even Soros or the EU can make what they want.,1,twitter
When they tell you 'just be yourself' so you show them what a piece of shit you really are...,0,twitter
"Open Future: Anti-immigration, like pro-immigration, is a legitimate political position via @user",0,twitter
I hate coming to the city people real life know my car like pussy study yo bitch car 😩😂,1,twitter
"Refugee status and immigrant status are two different things. Refugees do not have to become permanent immigrants, and they can be returned home, once war, the cause for their departure, is over.",0,twitter
"I like boobs as much as the next guy, but usually what they are attached to are nagging menstruating fucks! #WomenSuck",1,twitter
Anyone who believes that ICE needs to be abolished is literally INSANE!!!#BuildThatWall #LiberalismIsAMentalDisorder,1,twitter
@user @user @user @user When you call for the mass destabilization of white nations by mass non white immigration then silence anyone who opposes thats #antiwhite,1,twitter
Her- who TF do you think you are Me-,1,twitter
@user @user @user It is hilarious seeing these #ShutItDownDC Antifa idiots marching against fascism while waving a communist flag. MORONS!Be a Patriot & help #BuildThatWall & order Bricks today at this #SundayFunday Our Products,1,twitter
"President and CEO of Catholic Relief Services Sean Callahan reminds us refugees need our assistance, not our fear.https://t.co/FeGaAVQfAU",0,twitter
"They do not need them, I do not need them nor do I require them to enrich my life. #Stoptheinvasion #Brexit #Sodyoueu #Nosurrender",1,twitter
"@user Immigration comes with punishments for our people foodbanks pension cuts ,NHS ,School ,Housing problems enough enough",1,twitter
Austria is a wonderful country for refugees. Here a bill where you can see that socialwelfare also help to get a Televisionset for refugees family in Styria.,0,twitter
